profile_id,lat,lon,date,day_of_year,sst,t_0,t_5,t_10,t_20,t_30,t_50,t_75,t_100,t_125,t_150,t_200,t_300,t_500,t_700,t_1000
7902287_003,8.8,68.1167,2025-03-30,89,29.69,,30.05,30.063,30.046,29.906,29.255,28.344,25.62,21.556,20.133,16.267,13.436,11.41,10.246,8.28
6903139_331,11.4388,47.4035,2025-03-30,89,26.61,,27.029,27.02,26.798,26.673,25.789,25.123,24.176,21.326,19.426,17.555,15.259,14.581,13.471,
2903989_005,16.2667,87.8833,2025-03-30,89,28.94,,29.212,29.155,28.958,28.615,27.982,27.524,27.253,25.261,21.758,16.524,12.346,10.34,8.869,6.94
5907085_053,8.5333,69.4,2025-03-30,89,29.97,,30.469,30.426,30.348,30.255,29.588,29.182,27.822,24.685,19.399,15.934,13.162,11.24,9.767,7.349
2902201_332,18.844,58.541,2025-03-30,89,26.97,,27.392,27.253,27.205,27.166,24.772,23.869,23.612,21.941,20.558,18.564,16.202,12.989,11.371,8.972
7902251_009,10.3667,86.1,2025-03-29,88,29.34,,29.641,29.531,29.798,29.654,29.219,28.316,25.588,21.669,18.966,14.744,11.919,10.061,8.46,6.491
1902673_053,10.95,69.3333,2025-03-29,88,29.6,,30.052,30.04,29.931,29.823,29.401,28.558,25.887,22.399,20.602,16.738,14.01,11.635,10.598,8.489
2902775_229,7.661,88.865,2025-03-29,88,29.46,29.752,29.39,29.371,29.395,29.434,29.418,29.349,26.183,21.989,19.198,14.754,12.041,10.082,8.48,6.569
6903140_326,23.9954,62.8946,2025-03-29,88,25.47,,25.273,25.268,25.238,24.943,23.849,23.764,23.49,23.068,21.558,19.148,16.88,13.201,11.828,9.177
6903139_330,11.5221,47.3226,2025-03-29,88,26.65,,27.198,27.195,27.2,27.191,25.773,25.071,24.623,21.263,19.861,17.89,15.276,14.687,14.018,10.516
6903141_326,23.9599,59.4087,2025-03-29,88,25.29,,25.01,24.844,24.434,24.117,23.916,23.785,23.777,23.763,23.741,21.983,22.146,14.348,12.196,9.454
6903138_330,10.2972,55.4424,2025-03-29,88,27.91,,28.121,28.119,27.724,27.519,26.37,25.791,25.306,21.149,18.327,15.327,13.745,11.838,10.929,8.304
2903145_050,9.2342,55.497,2025-03-29,88,27.9,,28.122,28.121,28.123,27.344,25.761,25.56,22.38,19.497,17.536,14.824,12.543,10.738,10.109,8.335
2903142_086,13.397,62.3461,2025-03-29,88,28.56,,28.602,28.601,28.299,27.757,25.499,24.884,24.417,20.271,18.325,16.47,13.755,11.974,10.75,8.849
7902249_009,10.4833,84.2333,2025-03-29,88,29.54,,29.683,29.678,29.618,29.685,29.775,29.594,28.609,24.883,21.209,16.413,12.465,10.162,8.611,
1901898_250,13.1139,48.9758,2025-03-28,87,27.05,,,,,25.545,24.106,23.475,22.249,19.99,18.861,17.026,15.097,14.598,13.889,10.778
4903794_017,7.2287,88.305,2025-03-28,87,29.27,,29.558,29.548,29.382,29.188,28.496,28.039,24.537,20.686,19.237,15.603,11.892,10.037,8.405,6.443
7902190_034,15.8382,83.1731,2025-03-28,87,29.0,,29.306,29.314,29.319,28.747,27.835,27.485,26.755,22.206,19.399,15.838,12.15,10.234,8.697,6.867
7901016_059,11.9848,56.1152,2025-03-28,87,27.47,,27.893,27.902,27.891,27.599,25.207,24.546,24.228,23.421,20.222,17.589,14.107,12.69,11.621,8.569
5907179_003,12.3167,68.15,2025-03-28,87,29.7,,29.982,29.984,29.936,29.752,29.124,27.463,24.408,22.042,19.115,15.786,13.112,11.8,10.786,8.575
2903149_050,13.313,62.8197,2025-03-28,87,28.53,,28.674,28.678,28.577,28.555,28.022,25.292,21.672,18.816,18.366,15.511,13.282,11.542,10.891,8.727
7902248_009,9.2167,87.0333,2025-03-28,87,29.36,,29.723,29.575,29.516,29.244,28.52,26.941,23.122,18.769,17.555,15.082,12.02,10.141,8.612,6.67
6990612_053,10.9667,68.9833,2025-03-28,87,29.61,,29.819,29.815,29.731,29.652,29.249,26.617,23.626,21.555,20.663,17.395,13.985,11.662,10.809,8.682
1902756_002,14.441,52.7616,2025-03-28,87,27.24,,27.779,27.775,27.629,27.056,24.988,24.305,23.24,20.746,19.368,16.845,14.528,12.689,12.249,9.817
1902681_035,10.9364,83.5562,2025-03-28,87,29.34,,29.618,29.573,29.471,29.283,28.769,27.276,23.561,20.973,19.125,16.163,12.175,10.223,8.615,6.678
2903147_050,14.6362,58.8136,2025-03-27,86,27.48,,27.68,27.688,27.676,27.665,25.503,24.206,24.226,21.957,19.67,17.706,14.706,12.376,11.036,9.051
4903793_017,6.261,90.9983,2025-03-27,86,29.55,,29.66,29.659,29.593,29.199,28.741,26.636,23.003,19.03,17.162,14.115,11.703,9.785,8.46,6.619
2903988_007,13.85,85.85,2025-03-27,86,29.43,,29.774,29.702,29.599,29.542,29.035,28.171,23.544,20.811,19.072,17.984,12.87,10.398,8.767,6.883
2903895_043,10.0667,63.7167,2025-03-27,86,28.69,,29.127,29.1,28.941,28.381,26.2,25.379,22.622,20.092,17.456,15.249,12.858,11.287,10.355,8.082
3902573_043,8.65,65.8,2025-03-27,86,29.57,,29.957,29.948,29.817,29.776,29.441,28.096,26.486,23.15,21.026,16.678,13.25,11.35,10.017,7.911
7901136_067,15.7272,69.21,2025-03-27,86,29.34,,29.677,29.65,29.609,29.974,28.787,28.025,25.539,21.946,19.611,16.684,14.134,12.177,11.324,9.047
2902765_188,9.867,84.473,2025-03-27,86,29.38,,29.527,29.52,29.43,28.989,28.277,28.266,28.141,26.022,21.357,17.647,12.496,10.122,8.585,6.449
6903139_329,11.6163,47.2479,2025-03-27,86,27.09,,27.228,27.224,27.186,26.677,26.029,25.515,24.373,21.638,19.054,17.835,14.721,14.992,14.093,10.521
6903140_325,24.0373,62.74,2025-03-27,86,25.06,,25.431,25.432,25.44,24.153,23.928,23.779,23.488,22.367,20.681,18.944,16.365,13.233,11.597,9.268
6903138_329,10.4123,55.3287,2025-03-27,86,27.59,,28.296,28.299,28.06,26.662,26.387,26.093,25.066,22.562,18.595,15.462,14.082,11.963,10.838,8.246
6903141_325,24.0121,59.5406,2025-03-27,86,24.79,,24.525,24.538,24.53,24.025,23.961,23.788,23.754,23.788,22.69,21.739,22.083,14.548,12.011,9.34
5907180_003,16.5333,68.6667,2025-03-26,85,28.83,,29.202,29.204,29.16,29.04,28.573,25.066,22.5,21.206,19.453,16.256,14.637,12.75,11.281,8.984
1902458_066,12.3965,67.2613,2025-03-26,85,29.24,,29.664,29.663,29.546,29.383,27.978,27.725,27.16,22.264,19.581,16.511,13.383,11.763,10.553,8.678
5907171_004,13.6667,88.8,2025-03-26,85,29.04,,29.719,29.531,29.168,28.684,27.859,28.279,26.235,22.756,20.023,16.462,12.093,9.893,8.125,6.475
6990608_070,8.1833,88.6833,2025-03-26,85,29.7,,30.004,29.927,29.736,29.668,29.076,28.294,25.39,21.802,18.914,14.915,11.864,9.963,8.482,6.666
4903869_003,15.6667,87.3,2025-03-26,85,29.08,,29.119,29.072,29.001,28.709,27.723,27.662,24.395,21.624,18.37,14.909,12.043,10.236,8.833,6.938
2903892_056,12.8333,83.6333,2025-03-26,85,29.47,,29.763,29.732,29.702,29.587,29.137,28.778,27.687,24.432,21.305,17.152,13.517,10.736,8.952,6.772
5907092_065,15.1652,64.1104,2025-03-26,85,27.87,,28.124,28.088,27.957,26.541,25.056,24.764,24.248,22.56,19.522,16.818,14.334,11.963,10.731,8.968
4903783_043,6.354,67.7716,2025-03-26,85,29.99,,30.388,30.165,30.103,29.888,29.108,28.654,26.865,23.826,19.839,15.829,12.538,10.864,9.366,7.031
4903777_043,6.5833,63.1167,2025-03-26,85,29.48,,29.768,29.768,29.773,29.711,28.95,26.387,24.252,22.208,20.279,15.815,12.679,10.97,9.8,
1902198_247,6.0945,84.5103,2025-03-25,84,29.71,,29.822,29.754,29.701,29.638,29.609,27.837,24.055,19.334,16.631,13.503,11.737,9.746,8.423,6.594
6903059_476,19.3417,61.2845,2025-03-25,84,27.59,,27.922,27.782,25.867,24.712,24.233,24.139,22.657,20.99,19.794,18.753,15.606,12.883,11.313,9.023
6990705_003,6.4167,88.75,2025-03-25,84,29.53,,29.589,29.439,29.399,29.379,29.174,25.907,21.871,18.255,16.473,13.916,11.768,10.055,8.535,6.734
6990609_056,10.4167,89.4667,2025-03-25,84,29.44,,29.635,29.553,29.419,29.249,28.858,28.56,25.801,21.926,19.003,14.532,11.654,9.889,8.25,6.678
7901127_056,8.8167,92.05,2025-03-25,84,29.48,,29.734,29.617,29.439,29.047,27.48,24.457,20.249,17.437,15.622,14.431,11.944,9.917,8.443,6.639
1902594_071,9.3757,86.4985,2025-03-25,84,29.42,,29.844,29.645,29.535,29.258,28.601,27.617,23.637,20.361,18.346,14.83,11.953,10.041,8.451,6.663
6990611_054,21.6,66.8833,2025-03-25,84,27.47,,27.466,27.323,27.254,27.06,26.207,24.406,23.596,23.49,23.735,22.345,17.401,13.561,11.666,9.289
7902200_024,6.3042,65.1881,2025-03-25,84,29.81,,30.104,30.11,30.069,29.871,28.906,28.212,23.299,21.149,18.735,15.346,12.576,10.89,9.08,7.355
6903138_328,10.5578,55.2048,2025-03-25,84,27.94,,27.65,27.668,27.746,27.625,27.295,26.922,25.728,20.955,18.543,16.021,13.961,11.479,10.888,8.301
6903140_324,24.0382,62.5788,2025-03-25,84,25.91,,26.158,26.101,24.554,24.034,23.734,23.504,22.388,21.265,20.064,19.608,15.777,13.28,11.569,9.257
6903141_324,23.8652,59.2073,2025-03-25,84,25.47,,25.783,25.39,24.212,23.898,23.822,23.733,23.646,23.09,22.224,21.325,21.943,14.293,11.897,9.189
6903139_328,11.758,47.1866,2025-03-24,83,27.45,,27.403,27.283,27.053,26.855,26.316,25.606,24.915,23.001,19.204,16.433,14.08,14.839,14.907,10.649
2902766_193,15.76,87.106,2025-03-24,83,29.0,,29.155,29.131,28.706,28.31,27.873,26.192,23.229,20.394,18.054,14.543,11.961,10.247,8.734,6.884
2903891_056,12.9333,89.8167,2025-03-24,83,29.23,,29.396,29.398,29.327,29.076,28.467,28.269,26.82,23.041,20.262,15.765,12.175,10.191,8.717,6.73
7901126_056,10.9667,89.9,2025-03-24,83,29.45,,29.8,29.672,29.472,29.188,28.814,28.587,25.791,21.096,17.799,14.126,11.545,9.766,8.42,6.692
4903776_056,10.3833,88.3667,2025-03-24,83,29.38,,29.72,29.542,29.456,29.329,28.905,28.584,26.151,21.737,18.869,14.654,12.036,9.887,8.422,6.753
4903660_090,15.835,59.5763,2025-03-24,83,28.06,,28.058,27.994,27.337,26.055,25.069,24.777,23.852,21.65,19.08,17.299,14.65,13.035,11.438,9.211
6990514_090,17.8646,64.5357,2025-03-24,83,27.9,,27.767,27.677,27.557,27.46,25.701,24.486,24.28,20.562,19.772,18.213,14.99,12.57,11.062,9.039
1902681_036,10.7964,83.3633,2025-04-06,96,29.92,,29.866,29.879,29.969,29.836,28.6,27.343,22.854,20.951,19.513,15.73,12.258,10.088,8.701,6.647
2903988_008,13.7833,86.0,2025-04-06,96,29.86,,29.901,29.896,29.828,29.62,29.155,28.9,27.784,24.007,21.556,17.797,13.37,10.351,8.783,6.977
2903895_044,9.9,63.2833,2025-04-06,96,29.09,,29.395,29.124,29.036,28.931,27.716,26.791,24.829,21.138,19.163,15.433,13.332,11.521,10.651,8.358
3902573_044,8.3833,65.7833,2025-04-06,96,30.1,,30.686,30.444,30.285,30.108,29.374,28.681,27.325,24.496,22.04,17.235,13.354,11.511,10.242,8.05
7901136_068,15.1512,69.3923,2025-04-06,96,29.92,,29.852,29.693,29.484,29.329,29.05,28.701,22.711,19.441,17.463,15.984,13.512,11.757,10.834,8.872
6903141_330,23.5879,59.8906,2025-04-06,96,27.48,,26.89,26.491,25.688,25.152,23.887,23.731,23.641,23.572,23.203,21.249,19.794,13.888,11.851,9.686
6903140_330,23.3068,63.3641,2025-04-06,96,27.92,,27.184,26.681,26.225,24.929,23.906,23.723,23.459,23.187,22.972,20.917,17.943,14.018,11.786,9.28
6903138_334,10.1412,55.9825,2025-04-06,96,28.61,,29.046,28.428,27.944,27.41,25.971,25.238,24.206,21.236,17.79,14.983,13.175,11.284,11.075,8.233
2902765_189,9.632,84.56,2025-04-06,96,29.8,,29.874,29.87,29.931,29.939,29.737,28.985,26.533,23.063,20.383,16.432,12.544,10.158,8.612,6.604
4903793_018,5.8239,91.0463,2025-04-06,96,29.75,,29.829,29.827,29.788,29.167,28.65,27.343,21.863,18.716,15.952,13.409,11.604,9.943,8.545,6.883
4903839_002,23.9973,59.5283,2025-04-06,96,27.68,,26.264,25.384,24.006,23.873,23.808,23.621,23.556,23.661,22.955,22.305,21.731,14.436,11.983,9.29
5907141_002,24.1937,58.5576,2025-04-06,96,27.85,,26.367,25.452,24.732,24.44,23.79,23.705,23.573,23.361,22.498,20.923,17.708,13.233,11.28,9.056
2903955_001,23.8924,59.5835,2025-04-05,95,27.5,,26.551,26.144,24.85,24.215,23.814,23.631,23.621,22.989,22.607,21.63,21.972,14.529,12.145,9.286
1902458_067,12.414,67.2476,2025-04-05,95,30.05,,30.218,29.923,29.842,29.581,28.058,26.409,23.493,20.438,18.609,15.557,13.165,11.795,10.466,8.484
6903139_334,11.3446,47.4442,2025-04-05,95,26.42,,27.512,27.51,27.377,25.537,24.836,24.506,24.095,21.718,19.316,17.624,15.677,14.847,13.332,
5907180_004,16.3333,69.05,2025-04-05,95,29.81,,29.524,29.468,29.279,29.169,28.472,27.371,23.451,20.932,19.553,17.276,13.887,12.463,11.145,8.812
5907171_005,13.6833,88.55,2025-04-05,95,29.55,,29.987,29.723,29.727,29.574,28.37,27.719,25.665,22.441,19.79,16.571,11.782,9.755,8.27,6.438
4903869_004,15.2667,87.3667,2025-04-05,95,29.8,,29.518,29.444,29.187,28.89,28.11,27.54,25.546,22.066,18.958,15.262,11.942,10.158,8.794,6.85
2903892_057,13.15,83.9833,2025-04-05,95,29.96,,29.848,29.84,29.821,29.804,29.531,28.828,28.607,27.672,23.909,17.895,13.179,10.532,8.892,6.955
4903777_044,6.6833,63.6667,2025-04-05,95,30.15,,30.532,30.454,30.345,30.2,29.064,26.683,22.825,20.33,18.474,15.539,12.705,10.831,9.465,7.276
6990608_071,8.45,88.7833,2025-04-05,95,29.65,,29.895,29.854,29.683,29.365,28.948,28.462,24.688,21.008,18.788,14.93,11.703,9.834,8.373,6.604
5907092_066,14.8192,64.0116,2025-04-05,95,28.55,,29.118,28.817,28.576,28.392,26.605,24.918,23.344,20.785,18.842,16.791,14.435,12.281,11.032,8.921
4903783_044,6.367,67.7363,2025-04-05,95,30.33,,30.344,30.264,30.191,29.972,28.98,27.987,24.299,21.462,19.173,15.081,12.588,10.982,9.412,7.067
1902198_248,6.3649,84.7639,2025-04-04,94,29.63,,30.054,30.027,29.985,29.582,28.741,26.924,19.975,17.475,15.345,13.331,11.475,10.056,8.585,6.631
1902457_068,5.783,68.1816,2025-04-04,94,30.33,,30.568,30.376,30.231,29.794,28.944,28.57,26.551,22.505,19.001,14.842,11.956,10.785,9.693,7.341
6990609_057,10.6,89.7667,2025-04-04,94,29.51,,29.612,29.627,29.641,29.442,28.725,28.013,25.554,21.407,17.28,13.807,11.485,9.593,8.191,6.6
6990705_004,6.7333,88.9667,2025-04-04,94,29.5,,29.955,29.955,29.728,29.417,28.641,27.26,21.763,18.706,16.999,14.374,11.865,10.211,8.588,6.778
6990611_055,21.5333,67.0833,2025-04-04,94,27.95,,27.025,26.783,25.647,24.67,24.25,24.049,23.774,23.48,23.12,20.04,17.085,13.684,11.523,9.053
7901127_057,9.2167,91.8667,2025-04-04,94,29.13,,29.867,29.83,29.815,29.843,29.706,28.642,23.62,19.628,17.48,13.821,11.64,10.248,8.734,6.765
6903141_329,23.9247,60.0467,2025-04-04,94,27.03,,26.318,25.788,25.329,25.092,23.875,23.489,23.689,23.523,22.388,20.816,19.626,13.992,11.821,9.185
6903140_329,23.6373,63.3064,2025-04-04,94,26.96,,26.298,26.198,25.581,24.334,23.738,23.76,23.658,23.513,22.825,19.862,18.33,13.785,11.885,9.551
6903138_333,10.1105,55.881,2025-04-04,94,28.31,,28.608,28.537,28.476,28.213,26.192,24.988,22.946,19.602,17.52,15.352,12.695,11.186,11.09,8.079
6903059_477,19.5815,61.3504,2025-04-04,94,27.97,,27.628,27.464,25.455,24.502,24.234,24.262,24.033,21.871,19.981,18.741,16.194,12.905,11.497,9.084
7902200_025,6.1022,65.6088,2025-04-04,94,30.33,,30.169,30.145,30.132,30.0,29.339,27.851,24.146,21.701,18.304,15.015,12.661,10.793,9.466,7.428
1902594_072,9.7713,86.4666,2025-04-04,94,29.51,,29.869,29.85,29.79,29.591,28.841,27.958,22.392,19.235,17.443,15.181,12.286,10.108,8.574,6.64
2903955_001D,23.9637,59.6485,2025-04-04,94,27.15,,,25.369,24.789,24.845,24.108,23.391,23.74,23.581,22.845,22.104,22.092,14.586,12.056,9.324
4903839_001,23.7885,59.5582,2025-04-03,93,26.6,,25.674,25.47,25.046,24.768,23.983,23.789,23.761,23.801,22.675,22.301,21.885,14.261,11.973,9.548
5907141_001,24.2133,58.4077,2025-04-03,93,26.83,,25.643,24.713,24.212,24.073,23.817,23.664,23.508,23.132,22.39,20.629,17.606,13.156,11.178,8.809
6903139_333,11.3341,47.5119,2025-04-03,93,26.6,,27.212,26.85,26.418,26.252,25.335,24.836,24.064,21.113,19.208,17.625,14.984,14.712,,
2903891_057,12.9333,89.8167,2025-04-03,93,29.21,,29.625,29.624,29.522,29.239,28.575,28.407,27.828,23.965,20.634,15.92,12.091,10.044,8.614,6.698
7901126_057,11.1667,90.1167,2025-04-03,93,29.18,,29.584,29.593,29.618,29.356,28.653,27.926,24.043,19.695,16.743,13.597,11.401,9.619,8.335,6.761
4903776_057,10.3,88.4667,2025-04-03,93,29.48,,29.755,29.749,29.661,29.583,28.91,28.051,25.958,22.191,18.932,14.689,11.734,9.77,8.356,6.774
2902766_194,15.388,87.026,2025-04-03,93,29.21,,29.135,29.019,28.754,28.611,28.112,27.862,26.361,22.134,19.439,15.611,12.136,10.367,8.806,6.905
4903839_001D,23.8446,59.635,2025-04-02,92,26.19,,,,25.059,24.127,23.879,23.805,23.788,23.831,23.884,22.227,22.003,14.487,12.082,9.554
2903434_036,9.8629,84.7429,2025-04-02,92,29.72,,29.844,29.85,29.787,29.85,29.154,29.565,27.404,23.649,20.717,16.379,12.398,10.094,8.566,6.582
7901125_057,13.35,90.05,2025-04-02,92,29.16,,29.435,29.446,29.627,29.469,28.914,28.444,27.422,22.668,19.855,14.792,11.925,9.949,8.45,6.43
1902672_055,17.5333,70.5667,2025-04-02,92,29.27,,29.094,29.051,28.931,28.846,28.195,26.274,24.627,21.178,19.484,16.599,14.119,12.505,10.931,8.599
5907084_055,19.6833,64.5667,2025-04-02,92,27.9,,27.776,27.411,27.119,25.887,24.239,24.071,24.132,22.654,20.679,18.677,15.015,12.777,11.164,8.977
7901128_055,17.9333,67.65,2025-04-02,92,29.0,,28.949,28.942,28.847,28.75,27.672,25.569,24.062,21.951,20.383,17.796,14.615,12.559,11.105,8.823
6990610_055,20.25,62.3333,2025-04-02,92,27.79,,27.425,27.328,26.75,25.671,24.444,24.273,24.154,23.423,21.211,20.975,18.655,13.658,11.706,9.3
6903141_328,24.3037,59.9144,2025-04-02,92,26.12,,25.578,25.189,24.709,23.888,23.673,23.489,23.783,23.729,23.296,21.079,21.553,14.186,11.824,9.216
6903140_328,23.8552,63.1806,2025-04-02,92,26.46,,26.014,25.854,25.487,24.237,23.805,23.703,23.609,23.59,22.397,19.945,17.031,13.561,11.951,9.366
6903138_332,10.1428,55.7592,2025-04-02,92,28.02,,28.45,28.323,28.164,27.549,26.268,25.332,21.789,19.394,16.961,15.561,12.695,11.193,11.05,8.184
6990514_091,18.1295,64.7314,2025-04-02,92,28.17,,27.79,27.71,27.6,25.94,25.156,24.285,23.447,21.186,18.826,17.699,15.071,12.672,11.102,9.125
4903660_091,16.0033,59.5857,2025-04-02,92,27.99,,27.829,27.802,27.76,26.121,25.3,24.95,24.635,23.402,20.389,17.865,15.074,13.044,11.367,9.191
2902272_217,18.7964,59.8217,2025-04-02,92,27.49,,27.226,27.205,27.192,25.321,24.525,24.434,23.665,22.012,20.458,18.69,15.8,13.187,11.439,9.027
5907141_001D,24.2759,58.4074,2025-04-02,92,26.38,,,25.201,24.808,24.414,23.748,23.66,23.39,22.891,21.828,21.101,17.585,13.037,11.209,8.812
2902306_034,20.3285,63.0012,2025-04-02,92,27.9,,27.436,27.41,27.367,26.922,24.91,24.226,24.09,23.757,21.471,19.134,16.522,13.228,11.416,8.984
6990715_003,9.4,68.45,2025-04-01,91,29.6,,30.144,30.135,29.979,29.778,29.438,28.316,27.156,24.177,21.334,17.406,13.543,11.402,9.792,8.036
2902768_188,13.258,84.303,2025-04-01,91,29.57,,29.705,29.714,29.679,29.647,29.187,29.113,27.97,26.629,22.99,18.474,13.621,10.537,9.043,6.944
2902770_187,11.778,90.231,2025-04-01,91,29.22,29.864,29.873,29.726,29.716,29.53,28.617,27.587,24.54,20.501,17.143,13.437,11.872,9.933,8.518,6.63
2902772_187,14.466,85.169,2025-04-01,91,29.71,,29.917,29.807,29.771,29.596,28.938,28.078,25.068,20.59,18.976,16.156,12.527,10.279,8.791,6.904
6903139_332,11.3437,47.486,2025-04-01,91,26.32,,26.3,26.227,26.094,25.972,25.641,24.834,23.741,21.162,19.512,17.361,15.437,14.652,13.406,
2903138_086,6.7451,67.5595,2025-04-01,91,29.76,,30.361,30.209,30.076,30.271,29.338,28.888,26.35,23.791,18.61,15.24,12.6,11.08,9.185,7.353
5907083_057,11.75,86.1667,2025-04-01,91,29.44,,29.568,29.558,29.444,29.21,28.873,28.435,26.423,22.752,20.125,15.53,12.133,10.228,8.746,6.776
1902671_055,16.9333,70.1667,2025-04-01,91,28.77,,28.811,28.813,28.735,28.377,27.039,24.377,23.147,21.25,18.625,16.743,14.244,12.648,11.179,8.895
4903775_057,13.5667,90.6667,2025-04-01,91,29.32,,29.662,29.462,29.256,29.049,28.201,28.005,24.035,20.407,18.262,14.727,11.761,9.819,8.364,6.604
1902669_057,15.0,86.7,2025-04-01,91,29.28,,29.399,29.398,29.458,29.394,28.009,27.355,25.39,21.598,19.283,15.376,12.339,10.326,8.708,6.916
1901897_251,18.0003,60.9992,2025-04-01,91,27.53,,,,,24.931,24.446,24.379,23.74,22.085,20.582,18.266,15.196,13.121,11.595,9.34
2903140_086,5.9595,65.8233,2025-04-01,91,29.85,,30.165,30.166,30.168,30.169,29.159,28.756,24.611,21.374,18.861,14.289,12.323,10.794,9.815,7.367
2903137_086,8.9926,51.6111,2025-03-31,90,28.52,,28.863,28.725,28.625,27.904,27.247,24.064,20.598,19.406,18.248,16.205,13.079,11.732,10.216,7.716
2902203_332,16.976,64.683,2025-03-31,90,28.2,,,,28.282,28.13,27.287,23.872,21.268,19.787,18.444,16.888,14.769,12.635,11.184,9.031
3902669_004,19.6667,64.65,2025-03-31,90,27.64,,27.421,27.421,27.106,26.042,24.542,24.135,23.915,21.361,20.41,18.924,15.104,12.879,11.294,9.011
5907082_057,18.3167,86.5833,2025-03-31,90,28.77,,29.143,28.971,28.872,28.626,27.782,27.485,25.822,23.681,22.018,16.924,12.202,10.709,9.61,7.524
6903140_327,23.9458,63.0503,2025-03-31,90,25.88,,25.541,25.489,25.425,25.032,23.985,23.854,23.605,23.268,21.56,19.629,16.846,13.41,11.873,9.294
6903141_327,24.3049,59.4617,2025-03-31,90,25.8,,25.098,25.052,24.811,24.026,23.865,23.877,23.721,23.702,23.324,21.582,21.935,14.091,11.879,9.327
6903138_331,10.1774,55.5915,2025-03-31,90,28.09,,28.496,28.422,28.114,28.009,26.012,25.083,23.222,20.159,17.809,15.219,12.842,11.33,10.889,8.33
4903839_006,24.6747,59.4194,2025-04-13,103,28.44,,28.467,27.078,25.584,24.758,24.219,23.727,23.637,23.514,22.775,21.534,18.658,13.739,11.863,9.214
2903891_058,12.9333,89.8167,2025-04-13,103,28.76,,29.62,29.627,29.624,29.537,28.739,27.648,24.574,21.478,18.824,15.073,12.084,10.121,8.619,6.723
4903776_058,10.3167,88.5,2025-04-13,103,29.12,,29.342,29.161,29.023,28.817,28.638,28.268,24.96,20.0,16.809,13.511,11.476,9.79,8.215,6.666
7901126_058,11.3833,90.3,2025-04-13,103,29.07,,29.506,29.254,29.231,29.218,28.64,28.108,24.312,20.161,17.083,13.11,11.27,9.785,8.423,6.723
5907141_006,25.0909,59.3099,2025-04-13,103,28.27,,27.957,27.467,26.294,25.111,24.227,23.681,23.344,23.06,22.999,20.496,17.858,13.237,,
2903434_037,9.9408,84.7774,2025-04-12,102,29.52,,29.62,29.631,29.558,29.08,28.609,27.727,22.608,19.962,17.807,15.554,12.136,9.952,8.55,6.553
2902766_195,14.993,87.026,2025-04-12,102,29.12,,29.332,29.07,29.05,28.92,27.839,27.598,24.233,20.885,18.339,14.602,11.81,10.12,8.663,6.71
6903141_333,23.1186,59.4372,2025-04-12,102,28.68,,28.824,26.688,25.411,24.768,24.106,23.868,23.715,23.49,22.651,21.411,18.798,13.539,11.503,9.113
6903138_337,10.2822,56.406,2025-04-12,102,29.61,,29.701,29.484,29.046,27.794,26.113,25.083,21.484,20.057,18.363,15.624,13.315,11.671,11.503,7.928
6903140_333,22.5685,63.0963,2025-04-12,102,28.52,,27.918,27.921,26.085,25.019,24.04,23.972,23.781,23.547,22.457,20.156,17.556,13.588,11.652,9.499
7901125_058,13.5333,90.2833,2025-04-12,102,28.66,,28.767,28.751,28.789,28.803,28.346,27.34,24.89,21.702,18.185,14.247,11.662,9.988,8.574,6.805
5907084_056,19.6833,64.55,2025-04-12,102,28.83,,28.52,28.481,28.399,28.273,27.441,25.977,24.711,23.792,21.871,18.486,15.906,13.073,11.549,9.223
1902672_056,17.75,70.4667,2025-04-12,102,29.63,,29.941,29.639,29.543,29.373,29.045,27.933,25.408,23.251,20.91,16.704,13.951,12.488,11.198,8.606
7901128_056,17.8667,67.4167,2025-04-12,102,29.54,,29.477,29.458,29.301,29.249,28.775,27.387,25.919,22.777,20.514,17.759,15.037,12.693,11.272,8.773
6990610_056,20.7667,62.35,2025-04-12,102,28.67,,28.201,28.199,27.038,25.597,24.879,24.44,24.274,23.163,20.866,19.227,16.273,13.479,11.62,9.065
4903839_005,24.4002,59.0068,2025-04-12,102,28.42,,27.932,27.131,25.478,24.673,23.896,23.616,23.564,23.05,21.755,20.954,17.962,13.389,11.513,9.238
2902272_218,18.9244,59.8478,2025-04-12,102,28.36,,28.145,28.124,27.053,25.774,24.051,23.889,23.451,21.719,20.352,18.922,15.109,12.892,11.391,8.931
2903955_004,24.2067,58.8663,2025-04-12,102,28.39,,27.283,26.282,25.554,24.624,23.929,23.253,23.681,23.477,22.166,21.227,18.525,13.642,11.381,9.328
6903139_337,11.4485,47.3785,2025-04-12,102,27.98,,27.973,27.973,27.855,27.498,26.12,25.282,24.762,23.755,22.485,17.166,15.966,13.93,13.597,
2902306_035,20.5883,62.7902,2025-04-12,102,28.72,,,28.12,28.05,25.464,24.229,24.031,23.726,23.429,21.616,18.984,16.392,13.111,11.503,9.103
2903138_087,6.9074,67.4612,2025-04-11,101,30.2,,30.545,30.549,30.55,30.476,29.358,29.058,25.326,19.232,17.286,15.046,12.704,10.951,9.366,7.296
2902768_189,13.638,84.547,2025-04-11,101,29.72,,29.918,29.923,29.932,29.867,29.271,28.935,28.771,27.633,24.703,17.775,13.316,10.502,9.018,7.089
2902770_188,11.864,90.222,2025-04-11,101,28.82,,28.987,28.982,28.993,29.034,28.716,28.126,24.124,20.37,17.554,13.978,11.555,9.85,8.525,6.692
